Date,market_value,balance,stock_owned,price,action,amount
2024-12-12 15:45:00,101506.16539453127,8914.314137207046,206,449.4750061035156,buy,0
2024-12-13 09:30:00,101759.54137109377,8914.314137207046,206,450.7049865722656,buy,0
2024-12-13 09:45:00,101573.11162255862,8914.314137207046,206,449.79998779296875,buy,0
2024-12-13 10:00:00,101540.15715478518,8914.314137207046,206,449.6400146484375,buy,0
2024-12-13 10:15:00,101343.42363427737,8914.314137207046,206,448.68499755859375,buy,0
2024-12-13 10:30:00,101186.26439355471,8914.314137207046,206,447.9220886230469,sell,0
2024-12-13 10:45:00,101169.70543359377,8914.314137207046,206,447.8417053222656,buy,0
2024-12-13 11:00:00,101120.94640039065,8914.314137207046,206,447.6050109863281,buy,0
2024-12-13 11:15:00,101022.06413720705,8914.314137207046,206,447.125,buy,0
2024-12-13 11:30:00,101006.61162255862,8914.314137207046,206,447.04998779296875,buy,0
2024-12-13 11:45:00,100987.04137109377,8914.314137207046,206,446.9549865722656,buy,0
2024-12-13 12:00:00,100910.82237695315,8914.314137207046,206,446.5849914550781,buy,0
2024-12-13 12:15:00,100840.78313134768,8914.314137207046,206,446.2449951171875,buy,0
2024-12-13 12:30:00,100871.68187402346,8914.314137207046,206,446.3949890136719,buy,0
2024-12-13 12:45:00,100742.93187402346,8914.314137207046,206,445.7699890136719,buy,0
2024-12-13 13:00:00,100839.23662255862,8914.314137207046,206,446.23748779296875,buy,0
2024-12-13 13:15:00,101084.71031640627,8914.314137207046,206,447.4291076660156,sell,0
2024-12-13 13:30:00,101104.46287988283,8914.314137207046,206,447.5249938964844,buy,0
2024-12-13 13:45:00,101144.65324853518,8914.314137207046,206,447.7200927734375,buy,0
2024-12-13 14:00:00,101033.90813134768,8914.314137207046,206,447.1824951171875,buy,0
2024-12-13 14:15:00,101025.15715478518,8914.314137207046,206,447.1400146484375,buy,0
2024-12-13 14:30:00,101158.02489160158,8914.314137207046,206,447.7850036621094,buy,0
2024-12-13 14:45:00,101035.45464013674,8914.314137207046,206,447.19000244140625,buy,0
2024-12-13 15:00:00,101101.3761489258,8914.314137207046,206,447.510009765625,buy,0
2024-12-13 15:15:00,101091.07237695315,8914.314137207046,206,447.4599914550781,buy,0
2024-12-13 15:30:00,101146.69640039065,8914.314137207046,206,447.7300109863281,sell,0
2024-12-13 15:45:00,101049.8761489258,8914.314137207046,206,447.260009765625,sell,0
2024-12-16 09:30:00,100881.45128320315,8914.314137207046,206,446.4424133300781,sell,0
2024-12-16 09:45:00,100993.22111962893,8914.314137207046,206,446.9849853515625,buy,0
2024-12-16 10:00:00,100796.49388574221,8914.314137207046,206,446.0299987792969,sell,0
2024-12-16 10:15:00,100853.4689584717,5324.941309545913,214,446.3949890136719,buy,8
2024-12-16 10:30:00,100995.78078708498,5324.941309545913,214,447.05999755859375,buy,0
2024-12-16 10:45:00,100993.63869724123,5324.941309545913,214,447.04998779296875,buy,0
2024-12-16 11:00:00,101169.12026462404,5324.941309545913,214,447.8699951171875,buy,0
2024-12-16 11:15:00,101212.9939218506,5324.941309545913,214,448.07501220703125,sell,0
2024-12-16 11:30:00,101204.43209323732,5324.941309545913,214,448.0350036621094,buy,0
2024-12-16 11:45:00,101252.51809177248,5324.941309545913,214,448.25970458984375,buy,0
2024-12-16 12:00:00,101000.05843601076,5324.941309545913,214,447.0799865722656,buy,0
2024-12-16 12:15:00,101186.2439218506,5324.941309545913,214,447.95001220703125,buy,0
2024-12-16 12:30:00,101300.72817478029,5324.941309545913,214,448.4849853515625,buy,0
2024-12-16 12:45:00,101233.2980600342,5324.941309545913,214,448.1698913574219,buy,0
2024-12-16 13:00:00,101275.56514987795,5324.941309545913,214,448.3674011230469,buy,0
2024-12-16 13:15:00,101438.76235446779,5324.941309545913,214,449.1300048828125,buy,0
2024-12-16 13:30:00,101445.18209323732,5324.941309545913,214,449.1600036621094,buy,0
2024-12-16 13:45:00,101398.10183200685,5324.941309545913,214,448.94000244140625,sell,0
2024-12-16 14:00:00,101431.27157077639,5324.941309545913,214,449.0950012207031,buy,0
2024-12-16 14:15:00,101577.86104831545,5324.941309545913,214,449.7799987792969,buy,0
2024-12-16 14:30:00,101623.87026462404,5324.941309545913,214,449.9949951171875,buy,0
2024-12-16 14:45:00,101695.66945895998,5324.941309545913,214,450.33050537109375,buy,0
2024-12-16 15:00:00,101795.79909763185,5324.941309545913,214,450.79840087890625,buy,0
2024-12-16 15:15:00,102001.58339938967,5324.941309545913,214,451.760009765625,buy,0
2024-12-16 15:30:00,101973.82766208498,5324.941309545913,214,451.63031005859375,sell,0
2024-12-16 15:45:00,101990.87948093264,5324.941309545913,214,451.7099914550781,buy,0
2024-12-17 09:30:00,102114.97701511232,5324.941309545913,214,452.2898864746094,buy,0
2024-12-17 09:45:00,101746.92287692873,5324.941309545913,214,450.57000732421875,sell,0
2024-12-17 10:00:00,101794.0031381592,5324.941309545913,214,450.7900085449219,buy,0
2024-12-17 10:15:00,102008.0031381592,5324.941309545913,214,451.7900085449219,sell,0
2024-12-17 10:30:00,101996.7898202881,5324.941309545913,214,451.73760986328125,buy,0
2024-12-17 10:45:00,102268.01235446779,5324.941309545913,214,453.0050048828125,buy,0
2024-12-17 11:00:00,102487.56218873597,303.81356202699317,225,454.1499938964844,buy,11
2024-12-17 11:15:00,102367.18636476136,303.81356202699317,225,453.614990234375,buy,0
2024-12-17 11:30:00,102629.31328736879,303.81356202699317,225,454.7799987792969,buy,0
2024-12-17 11:45:00,102681.06575929261,303.81356202699317,225,455.010009765625,buy,0
2024-12-17 12:00:00,102448.189935318,303.81356202699317,225,453.9750061035156,buy,0
2024-12-17 12:15:00,102533.69103395082,303.81356202699317,225,454.3550109863281,buy,0
2024-12-17 12:30:00,102477.44103395082,303.81356202699317,225,454.1050109863281,sell,0
2024-12-17 12:45:00,102377.3143860016,303.81356202699317,225,453.6600036621094,buy,0
2024-12-17 13:00:00,102357.06520997621,303.81356202699317,225,453.57000732421875,buy,0
2024-12-17 13:15:00,102393.06603395082,303.81356202699317,225,453.7300109863281,buy,0
2024-12-17 13:30:00,102501.06163941957,303.81356202699317,225,454.2099914550781,buy,0
2024-12-17 13:45:00,102431.31218873597,303.81356202699317,225,453.8999938964844,buy,0
2024-12-17 14:00:00,102355.76058351136,303.81356202699317,225,453.564208984375,buy,0
2024-12-17 14:15:00,102393.06603395082,303.81356202699317,225,453.7300109863281,sell,0
2024-12-17 14:30:00,102456.06575929261,303.81356202699317,225,454.010009765625,buy,0
2024-12-17 14:45:00,102489.8143860016,303.81356202699317,225,454.1600036621094,buy,0
2024-12-17 15:00:00,102352.56081544496,303.81356202699317,225,453.54998779296875,buy,0
2024-12-17 15:15:00,102435.81658326722,303.81356202699317,225,453.9200134277344,buy,0
2024-12-17 15:30:00,102552.8141113434,303.81356202699317,225,454.44000244140625,buy,0
2024-12-17 15:45:00,102561.81603395082,303.81356202699317,225,454.4800109863281,buy,0
2024-12-18 09:30:00,101229.81301271058,303.81356202699317,225,448.55999755859375,buy,0
2024-12-18 09:45:00,101157.81136476136,303.81356202699317,225,448.239990234375,buy,0
2024-12-18 10:00:00,101602.18773805238,303.81356202699317,225,450.2149963378906,buy,0
2024-12-18 10:15:00,101637.06246339418,303.81356202699317,225,450.3699951171875,buy,0
2024-12-18 10:30:00,101801.314935318,303.81356202699317,225,451.1000061035156,sell,0
2024-12-18 10:45:00,101772.7848144684,303.81356202699317,225,450.97320556640625,buy,0
2024-12-18 11:00:00,101850.83580934144,303.81356202699317,225,451.3200988769531,buy,0
2024-12-18 11:15:00,102029.68636476136,303.81356202699317,225,452.114990234375,buy,0
2024-12-18 11:30:00,102116.31356202699,303.81356202699317,225,452.5,sell,0
2024-12-18 11:45:00,102035.31685792543,303.81356202699317,225,452.1400146484375,buy,0
2024-12-18 12:00:00,101936.31630860902,303.81356202699317,225,451.70001220703125,sell,0
2024-12-18 12:15:00,101909.31054078676,303.81356202699317,225,451.5799865722656,buy,0
2024-12-18 12:30:00,102003.81356202699,303.81356202699317,225,452.0,buy,0
2024-12-18 12:45:00,102026.314935318,303.81356202699317,225,452.1000061035156,buy,0
2024-12-18 13:00:00,101901.44158326722,303.81356202699317,225,451.5450134277344,buy,0
2024-12-18 13:15:00,101901.09826051332,303.81356202699317,225,451.5434875488281,buy,0
2024-12-18 13:30:00,101902.56081544496,303.81356202699317,225,451.54998779296875,buy,0
2024-12-18 13:45:00,101916.06026612855,303.81356202699317,225,451.6099853515625,sell,0
2024-12-18 14:00:00,101362.56218873597,303.81356202699317,225,449.1499938964844,buy,0
2024-12-18 14:15:00,101169.06548463441,303.81356202699317,225,448.2900085449219,buy,0
2024-12-18 14:30:00,101083.5643860016,303.81356202699317,225,447.9100036621094,buy,0
2024-12-18 14:45:00,100653.81356202699,303.81356202699317,225,446.0,sell,0
2024-12-18 15:00:00,100269.06548463441,303.81356202699317,225,444.2900085449219,buy,0
2024-12-18 15:15:00,100023.81630860902,303.81356202699317,225,443.20001220703125,buy,0
2024-12-18 15:30:00,99009.0641113434,303.81356202699317,225,438.69000244140625,buy,0
2024-12-18 15:45:00,98685.06356202699,303.81356202699317,225,437.25,buy,0
2024-12-19 09:30:00,99383.69103395082,303.81356202699317,225,440.3550109863281,buy,0
2024-12-19 09:45:00,99200.31548463441,303.81356202699317,225,439.5400085449219,buy,0
2024-12-19 10:00:00,99708.81081544496,303.81356202699317,225,441.79998779296875,buy,0
2024-12-19 10:15:00,99546.81054078676,303.81356202699317,225,441.0799865722656,buy,0
2024-12-19 10:30:00,99632.31163941957,303.81356202699317,225,441.4599914550781,buy,0
2024-12-19 10:45:00,99699.81575929261,303.81356202699317,225,441.760009765625,buy,0
2024-12-19 11:00:00,99355.56603395082,303.81356202699317,225,440.2300109863281,sell,0
2024-12-19 11:15:00,99816.81328736879,303.81356202699317,225,442.2799987792969,sell,0
2024-12-19 11:30:00,99829.3033691559,303.81356202699317,225,442.33551025390625,buy,0
2024-12-19 11:45:00,99772.93663941957,303.81356202699317,225,442.0849914550781,sell,0
2024-12-19 12:00:00,99553.47100221254,303.81356202699317,225,441.1095886230469,buy,0
2024-12-19 12:15:00,99277.26098023988,303.81356202699317,225,439.8819885253906,sell,0
2024-12-19 12:30:00,99410.689935318,303.81356202699317,225,440.4750061035156,buy,0
2024-12-19 12:45:00,99382.564935318,303.81356202699317,225,440.3500061035156,buy,0
2024-12-19 13:00:00,99335.31685792543,303.81356202699317,225,440.1400146484375,buy,0
2024-12-19 13:15:00,99331.82869874574,303.81356202699317,225,440.12451171875,buy,0
2024-12-19 13:30:00,99236.31630860902,303.81356202699317,225,439.70001220703125,buy,0
2024-12-19 13:45:00,99445.5646606598,303.81356202699317,225,440.6300048828125,sell,0
2024-12-19 14:00:00,99343.18581544496,303.81356202699317,225,440.17498779296875,buy,0
2024-12-19 14:15:00,99315.06081544496,303.81356202699317,225,440.04998779296875,buy,0
2024-12-19 14:30:00,99253.18718873597,303.81356202699317,225,439.7749938964844,buy,0
2024-12-19 14:45:00,99084.43718873597,303.81356202699317,225,439.0249938964844,buy,0
2024-12-19 15:00:00,98799.81575929261,303.81356202699317,225,437.760009765625,buy,0
2024-12-19 15:15:00,98985.43663941957,303.81356202699317,225,438.5849914550781,buy,0
2024-12-19 15:30:00,98914.56109010316,303.81356202699317,225,438.2699890136719,buy,0
2024-12-19 15:45:00,98651.314935318,303.81356202699317,225,437.1000061035156,buy,0
2024-12-20 09:30:00,97040.3141113434,303.81356202699317,225,429.94000244140625,buy,0
2024-12-20 09:45:00,96853.56026612855,303.81356202699317,225,429.1099853515625,buy,0
2024-12-20 10:00:00,97448.6896606598,303.81356202699317,225,431.7550048828125,buy,0
2024-12-20 10:15:00,98024.6891113434,303.81356202699317,225,434.31500244140625,buy,0
2024-12-20 10:30:00,98376.8146606598,303.81356202699317,225,435.8800048828125,buy,0
2024-12-20 10:45:00,98412.81548463441,303.81356202699317,225,436.0400085449219,buy,0
2024-12-20 11:00:00,99045.04433595277,303.81356202699317,225,438.84991455078125,buy,0
2024-12-20 11:15:00,99360.06356202699,303.81356202699317,225,440.25,buy,0
2024-12-20 11:30:00,99860.37407838441,303.81356202699317,225,442.4736022949219,buy,0
2024-12-20 11:45:00,99778.56026612855,303.81356202699317,225,442.1099853515625,buy,0
2024-12-20 12:00:00,99851.68801271058,303.81356202699317,225,442.43499755859375,sell,0
2024-12-20 12:15:00,100057.564935318,303.81356202699317,225,443.3500061035156,buy,0
2024-12-20 12:30:00,99765.06081544496,303.81356202699317,225,442.04998779296875,buy,0
2024-12-20 12:45:00,99648.55767213441,303.81356202699317,225,441.5321960449219,buy,0
2024-12-20 13:00:00,99516.44020997621,303.81356202699317,225,440.94500732421875,buy,0
2024-12-20 13:15:00,99204.81301271058,303.81356202699317,225,439.55999755859375,sell,0
2024-12-20 13:30:00,99165.44075929261,303.81356202699317,225,439.385009765625,buy,0
2024-12-20 13:45:00,99126.06163941957,303.81356202699317,225,439.2099914550781,buy,0
2024-12-20 14:00:00,98955.06630860902,303.81356202699317,225,438.45001220703125,buy,0
2024-12-20 14:15:00,99172.19048463441,303.81356202699317,225,439.4150085449219,buy,0
2024-12-20 14:30:00,99064.18801271058,303.81356202699317,225,438.93499755859375,buy,0
2024-12-20 14:45:00,98842.56630860902,303.81356202699317,225,437.95001220703125,sell,0
2024-12-20 15:00:00,98663.68828736879,303.81356202699317,225,437.1549987792969,sell,0
2024-12-20 15:15:00,98579.31328736879,303.81356202699317,225,436.7799987792969,sell,0
2024-12-20 15:30:00,98460.06356202699,303.81356202699317,225,436.25,buy,0
2024-12-20 15:45:00,98622.06383668519,303.81356202699317,225,436.9700012207031,buy,0
